col,row,lat,long,id,noSnowMap,noSnowMapRBG,centroid_lat,centroid_long,area_points,x,y,area
672,312,35.8217315674,-118.833885193,79,2,[  0 128   0],35.835249900817871,-118.99082183837891,"{'top_right': (672, 311), 'bottom_left': (671, 312), 'bottom_right': (672, 312), 'top_left': (671, 311)}",2250827.52318,1759305.24191,404.84310091
673,312,35.7081069946,-119.007301331,80,2,[  0 128   0],35.721229553222656,-119.16390228271484,"{'top_right': (673, 311), 'bottom_left': (672, 312), 'bottom_right': (673, 312), 'top_left': (672, 311)}",2235200.72758,1746641.97308,404.024991183
674,312,35.5941772461,-119.179870605,81,2,[  0 128   0],35.606902122497559,-119.33613395690918,"{'top_right': (674, 311), 'bottom_left': (673, 312), 'bottom_right': (674, 312), 'top_left': (673, 311)}",2219605.3266,1733973.2815,403.200324535
675,312,35.4799385071,-119.351593018,82,2,[  0 128   0],35.492273330688477,-119.50752067565918,"{'top_right': (675, 311), 'bottom_left': (674, 312), 'bottom_right': (675, 312), 'top_left': (674, 311)}",2204041.33892,1721299.46742,402.37148783
676,312,35.3654060364,-119.522476196,83,2,[  0 128   0],35.377348899841309,-119.67806434631348,"{'top_right': (676, 311), 'bottom_left': (675, 312), 'bottom_right': (676, 312), 'top_left': (675, 311)}",2188508.95852,1708620.83276,401.537282804
677,312,35.2505760193,-119.692520142,84,2,[  0 128   0],35.262130737304688,-119.8477725982666,"{'top_right': (677, 311), 'bottom_left': (676, 312), 'bottom_right': (677, 312), 'top_left': (676, 311)}",2173007.85929,1695937.26168,400.711121432
678,312,35.1354560852,-119.861740112,85,2,[  0 128   0],35.146624565124512,-120.01664733886719,"{'top_right': (678, 311), 'bottom_left': (677, 312), 'bottom_right': (678, 312), 'top_left': (677, 311)}",2157538.23723,1683249.06217,399.877910281
679,312,35.0200500488,-120.03012085,86,2,[  0 128   0],35.030835151672363,-120.18468856811523,"{'top_right': (679, 311), 'bottom_left': (678, 312), 'bottom_right': (679, 312), 'top_left': (678, 311)}",2142100.46391,1670556.43562,399.037545551
661,313,37.1962394714,-117.007614136,87,2,[  0 128   0],37.214012145996094,-117.16868019104004,"{'top_right': (661, 312), 'bottom_left': (660, 313), 'bottom_right': (661, 313), 'top_left': (660, 312)}",2412159.16093,1914191.48945,414.755266131
662,313,37.0858154297,-117.19078064,88,2,[  0 128   0],37.10316276550293,-117.35152816772461,"{'top_right': (662, 312), 'bottom_left': (661, 313), 'bottom_right': (662, 313), 'top_left': (661, 312)}",2396186.1362,1901565.64182,413.961599846
663,313,36.9750366211,-117.373062134,89,2,[  0 128   0],36.991957664489746,-117.53348731994629,"{'top_right': (663, 312), 'bottom_left': (662, 313), 'bottom_right': (663, 313), 'top_left': (662, 312)}",2380243.75427,1888932.78324,413.160733295
664,313,36.863899231,-117.554458618,90,2,[  0 128   0],36.880399703979492,-117.71456336975098,"{'top_right': (664, 312), 'bottom_left': (663, 313), 'bottom_right': (664, 313), 'top_left': (663, 312)}",2364331.85056,1876292.86222,412.36235084
665,313,36.7524147034,-117.734985352,91,2,[  0 128   0],36.768495559692383,-117.8947582244873,"{'top_right': (665, 312), 'bottom_left': (664, 313), 'bottom_right': (665, 313), 'top_left': (664, 312)}",2348450.59489,1863646.25985,411.558239975
666,313,36.6405830383,-117.914627075,92,2,[  0 128   0],36.65625,-118.07407569885254,"{'top_right': (666, 312), 'bottom_left': (665, 313), 'bottom_right': (666, 313), 'top_left': (665, 312)}",2332599.99389,1850993.1453,410.753340468
667,313,36.5284156799,-118.093399048,93,2,[  0 128   0],36.543667793273926,-118.25251770019531,"{'top_right': (667, 312), 'bottom_left': (666, 313), 'bottom_right': (667, 313), 'top_left': (666, 312)}",2316780.22671,1838333.6922,409.944357642
668,313,36.4159126282,-118.27129364,94,2,[  0 128   0],36.430752754211426,-118.43008422851562,"{'top_right': (668, 312), 'bottom_left': (667, 313), 'bottom_right': (668, 313), 'top_left': (667, 312)}",2300991.64683,1825667.97097,409.130036704
669,313,36.3030776978,-118.448326111,95,2,[  0 128   0],36.317508697509766,-118.60678482055664,"{'top_right': (669, 312), 'bottom_left': (668, 313), 'bottom_right': (669, 313), 'top_left': (668, 312)}",2285233.75649,1812996.04893,408.321326672
670,313,36.1899147034,-118.62449646,96,2,[  0 128   0],36.20394229888916,-118.78262138366699,"{'top_right': (670, 312), 'bottom_left': (669, 313), 'bottom_right': (670, 313), 'top_left': (669, 312)}",2269506.73993,1800318.31996,407.505916078
671,313,36.0764350891,-118.799804688,97,2,[  0 128   0],36.090057373046875,-118.95759201049805,"{'top_right': (671, 312), 'bottom_left': (670, 313), 'bottom_right': (671, 313), 'top_left': (670, 312)}",2253811.12881,1787634.86172,406.681998297
672,313,35.9626350403,-118.974250793,98,2,[  0 128   0],35.975857734680176,-119.13170433044434,"{'top_right': (672, 312), 'bottom_left': (671, 313), 'bottom_right': (672, 313), 'top_left': (671, 312)}",2238146.60055,1774945.75222,405.862559806
673,313,35.848526001,-119.147850037,99,2,[  0 128   0],35.861349105834961,-119.30496025085449,"{'top_right': (673, 312), 'bottom_left': (672, 313), 'bottom_right': (673, 313), 'top_left': (672, 312)}",2222513.34796,1762251.28539,405.038415976
