col,row,lat,long,id,noSnowMap,noSnowMapRBG,centroid_lat,centroid_long,area_points,x,y,area
306,502,45.5209083557,7.208796978,216,2,[  0 128   0],45.623190879821777,7.3417501449584961,"{'top_right': (306, 501), 'bottom_left': (305, 502), 'bottom_right': (306, 502), 'top_left': (305, 501)}",2043323.26926,1989332.48522,472.988693376
307,502,45.7163963318,7.19513702393,217,2,[  0 128   0],45.818844795227051,7.3287066221237183,"{'top_right': (307, 501), 'bottom_left': (306, 502), 'bottom_right': (307, 502), 'top_left': (306, 501)}",2043035.82633,2011112.71838,474.3095086
308,502,45.9121589661,7.18134212494,218,2,[  0 128   0],46.014769554138184,7.3155344724655151,"{'top_right': (308, 501), 'bottom_left': (307, 502), 'bottom_right': (308, 502), 'top_left': (307, 501)}",2042748.38879,2032923.29946,475.628652875
309,502,46.1081886292,7.16741132736,219,2,[  0 128   0],46.210963249206543,7.302232027053833,"{'top_right': (309, 501), 'bottom_left': (308, 502), 'bottom_right': (309, 502), 'top_left': (308, 501)}",2042460.97374,2054763.95564,476.946068088
310,502,46.3044891357,7.15334224701,220,2,[  0 128   0],46.407424926757812,7.2887972593307495,"{'top_right': (310, 501), 'bottom_left': (309, 502), 'bottom_right': (310, 502), 'top_left': (309, 501)}",2042173.57709,2076634.52049,478.260592742
311,502,46.5010528564,7.13913297653,221,2,[  0 128   0],46.604152679443359,7.2752281427383423,"{'top_right': (311, 501), 'bottom_left': (310, 502), 'bottom_right': (311, 502), 'top_left': (310, 501)}",2041886.19411,2098534.72101,479.569746016
312,502,46.697883606,7.12478160858,222,2,[  0 128   0],46.801148414611816,7.2615224123001099,"{'top_right': (312, 501), 'bottom_left': (311, 502), 'bottom_right': (312, 502), 'top_left': (311, 501)}",2041598.81968,2120464.70828,480.887274138
313,502,46.894985199,7.1102848053,223,2,[  0 128   0],46.998410224914551,7.2476783990859985,"{'top_right': (313, 501), 'bottom_left': (312, 502), 'bottom_right': (313, 502), 'top_left': (312, 501)}",2041311.48269,2142424.20728,482.19929597
314,502,47.0923461914,7.09564208984,224,2,[  0 128   0],47.195938110351562,7.2336938381195068,"{'top_right': (314, 501), 'bottom_left': (313, 502), 'bottom_right': (314, 502), 'top_left': (313, 501)}",2041024.17714,2164413.15599,483.509513748
315,502,47.2899780273,7.08084964752,225,2,[  0 128   0],47.393730163574219,7.2195663452148438,"{'top_right': (315, 501), 'bottom_left': (314, 502), 'bottom_right': (315, 502), 'top_left': (314, 501)}",2040736.88407,2186431.28016,484.81773393
316,502,47.4878692627,7.06590604782,226,2,[  0 128   0],47.591785430908203,7.2052940130233765,"{'top_right': (316, 501), 'bottom_left': (315, 502), 'bottom_right': (316, 502), 'top_left': (315, 501)}",2040449.6275,2208478.40977,486.122690525
317,502,47.6860275269,7.05080890656,227,2,[  0 128   0],47.790106773376465,7.1908745765686035,"{'top_right': (317, 501), 'bottom_left': (316, 502), 'bottom_right': (317, 502), 'top_left': (316, 501)}",2040162.4231,2230554.79905,487.435047867
318,502,47.8844490051,7.03555583954,228,2,[  0 128   0],47.988689422607422,7.1763056516647339,"{'top_right': (318, 501), 'bottom_left': (317, 502), 'bottom_right': (318, 502), 'top_left': (317, 501)}",2039875.25084,2252659.85421,488.737099441
319,502,48.0831298828,7.02014398575,229,2,[  0 128   0],48.187532424926758,7.1615849733352661,"{'top_right': (319, 501), 'bottom_left': (318, 502), 'bottom_right': (319, 502), 'top_left': (318, 501)}",2039588.11822,2274793.40451,490.035827145
320,502,48.2820701599,7.00457143784,230,2,[  0 128   0],48.386639595031738,7.1467101573944092,"{'top_right': (320, 501), 'bottom_left': (319, 502), 'bottom_right': (320, 502), 'top_left': (319, 501)}",2039301.04702,2296955.80877,491.344235186
321,502,48.4812774658,6.98883533478,231,2,[  0 128   0],48.586007118225098,7.131678581237793,"{'top_right': (321, 501), 'bottom_left': (320, 502), 'bottom_right': (321, 502), 'top_left': (320, 501)}",2039014.01429,2319146.5782,492.644429707
293,503,43.0126686096,7.63732099533,232,1,[  0   0 139],43.112408638000488,7.7633945941925049,"{'top_right': (293, 502), 'bottom_left': (292, 503), 'bottom_right': (293, 503), 'top_left': (292, 502)}",2068426.52472,1709249.65599,455.840496325
294,503,43.2046508789,7.62644577026,233,1,[  0   0 139],43.304555892944336,7.7530746459960938,"{'top_right': (294, 502), 'bottom_left': (293, 503), 'bottom_right': (294, 503), 'top_left': (293, 502)}",2068169.53367,1730627.43155,457.17075977
295,503,43.3969154358,7.61546993256,234,1,[  0   0 139],43.496980667114258,7.7426592111587524,"{'top_right': (295, 502), 'bottom_left': (294, 503), 'bottom_right': (295, 503), 'top_left': (294, 502)}",2067912.52279,1752036.99314,458.498553361
296,503,43.5894546509,7.60439252853,235,1,[  0   0 139],43.689682006835938,7.7321466207504272,"{'top_right': (296, 502), 'bottom_left': (295, 503), 'bottom_right': (296, 503), 'top_left': (295, 502)}",2067655.46663,1773478.18071,459.824906068
297,503,43.7822723389,7.59321117401,236,1,[  0   0 139],43.882659912109375,7.7215356826782227,"{'top_right': (297, 502), 'bottom_left': (296, 503), 'bottom_right': (297, 503), 'top_left': (296, 502)}",2067398.38321,1794950.93857,461.150870982
298,503,43.9753646851,7.58192539215,237,2,[  0 128   0],44.075911521911621,7.7108253240585327,"{'top_right': (298, 502), 'bottom_left': (297, 503), 'bottom_right': (298, 503), 'top_left': (297, 502)}",2067141.29314,1816454.89226,462.471897271
299,503,44.1687278748,7.57053375244,238,2,[  0 128   0],44.269439697265625,7.7000136375427246,"{'top_right': (299, 502), 'bottom_left': (298, 503), 'bottom_right': (299, 503), 'top_left': (298, 502)}",2066884.17011,1837990.30463,463.799424856
300,503,44.3623733521,7.55903339386,239,2,[  0 128   0],44.463242530822754,7.6890993118286133,"{'top_right': (300, 502), 'bottom_left': (299, 503), 'bottom_right': (300, 503), 'top_left': (299, 502)}",2066627.02302,1859556.90666,465.124182126
301,503,44.5562858582,7.54742431641,240,2,[  0 128   0],44.657319068908691,7.6780810356140137,"{'top_right': (301, 502), 'bottom_left': (300, 503), 'bottom_right': (301, 503), 'top_left': (300, 502)}",2066369.86579,1881154.53478,466.446158469
302,503,44.7504768372,7.53570413589,241,2,[  0 128   0],44.851670265197754,7.6669573783874512,"{'top_right': (302, 502), 'bottom_left': (301, 503), 'bottom_right': (302, 503), 'top_left': (301, 502)}",2066112.71105,1902783.23716,467.771211383
303,503,44.9449386597,7.52387189865,242,2,[  0 128   0],45.046292304992676,7.6557267904281616,"{'top_right': (303, 502), 'bottom_left': (302, 503), 'bottom_right': (303, 503), 'top_left': (302, 502)}",2065855.54908,1924442.53166,469.088965542
304,503,45.1396713257,7.51192522049,243,2,[  0 128   0],45.24118709564209,7.6443873643875122,"{'top_right': (304, 502), 'bottom_left': (303, 503), 'bottom_right': (304, 503), 'top_left': (303, 502)}",2065598.36284,1946132.57247,470.41187599
305,503,45.3346786499,7.4998626709,244,2,[  0 128   0],45.436354637145996,7.6329377889633179,"{'top_right': (305, 502), 'bottom_left': (304, 503), 'bottom_right': (305, 503), 'top_left': (304, 502)}",2065341.17853,1967853.29985,471.735275607
306,503,45.5299568176,7.48768281937,245,2,[  0 128   0],45.631792068481445,7.6213765144348145,"{'top_right': (306, 502), 'bottom_left': (305, 503), 'bottom_right': (306, 503), 'top_left': (305, 502)}",2065083.99656,1989604.33603,473.050034768
307,503,45.7255020142,7.47538375854,246,2,[  0 128   0],45.827500343322754,7.6097016334533691,"{'top_right': (307, 502), 'bottom_left': (306, 503), 'bottom_right': (307, 503), 'top_left': (306, 502)}",2064826.80455,2011385.72757,474.369950206
308,503,45.9213218689,7.46296358109,247,2,[  0 128   0],46.023479461669922,7.5979117155075073,"{'top_right': (308, 502), 'bottom_left': (307, 503), 'bottom_right': (308, 503), 'top_left': (307, 502)}",2064569.6267,2033197.41336,475.690425817
309,503,46.1174087524,7.45042085648,248,2,[  0 128   0],46.219728469848633,7.5860050916671753,"{'top_right': (309, 502), 'bottom_left': (308, 503), 'bottom_right': (309, 503), 'top_left': (308, 502)}",2064312.46804,2055039.22631,477.007989283
310,503,46.3137664795,7.43775367737,249,2,[  0 128   0],46.416245460510254,7.5739799737930298,"{'top_right': (310, 502), 'bottom_left': (309, 503), 'bottom_right': (310, 503), 'top_left': (309, 502)}",2064055.32378,2076910.89302,478.322486628
311,503,46.5103912354,7.42496013641,250,2,[  0 128   0],46.613029479980469,7.561834454536438,"{'top_right': (311, 502), 'bottom_left': (310, 503), 'bottom_right': (311, 503), 'top_left': (310, 502)}",2063798.18593,2098812.24586,479.633845828
312,503,46.70728302,7.41203784943,251,2,[  0 128   0],46.810081481933594,7.5495666265487671,"{'top_right': (312, 502), 'bottom_left': (311, 503), 'bottom_right': (312, 503), 'top_left': (311, 502)}",2063541.05594,2120743.32866,480.949048627
313,503,46.9044418335,7.39898538589,252,2,[  0 128   0],47.007400512695312,7.5371749401092529,"{'top_right': (313, 502), 'bottom_left': (312, 503), 'bottom_right': (313, 503), 'top_left': (312, 502)}",2063283.95884,2142703.97185,482.26110433
314,503,47.1018676758,7.38580131531,253,2,[  0 128   0],47.204987525939941,7.5246573686599731,"{'top_right': (314, 502), 'bottom_left': (313, 503), 'bottom_right': (314, 503), 'top_left': (313, 502)}",2063026.89281,2164694.21842,483.574711627
315,503,47.2995605469,7.3724822998,254,2,[  0 128   0],47.402838706970215,7.5120120048522949,"{'top_right': (315, 502), 'bottom_left': (314, 503), 'bottom_right': (315, 503), 'top_left': (314, 502)}",2062769.85147,2186713.58055,484.881862094
316,503,47.4975128174,7.35902738571,255,2,[  0 128   0],47.6009521484375,7.4992368221282959,"{'top_right': (316, 502), 'bottom_left': (315, 503), 'bottom_right': (316, 503), 'top_left': (315, 502)}",2062512.82891,2208761.7822,486.185763652
317,503,47.6957321167,7.34543371201,256,2,[  0 128   0],47.799332618713379,7.4863297939300537,"{'top_right': (317, 502), 'bottom_left': (316, 503), 'bottom_right': (317, 503), 'top_left': (316, 502)}",2062255.84616,2230839.28866,487.499004146
318,503,47.8942184448,7.33169984818,257,2,[  0 128   0],47.99797534942627,7.4732890129089355,"{'top_right': (318, 502), 'bottom_left': (317, 503), 'bottom_right': (318, 503), 'top_left': (317, 502)}",2061998.90241,2252945.50453,488.800823146
319,503,48.0929603577,7.3178229332,258,2,[  0 128   0],48.196879386901855,7.460112452507019,"{'top_right': (319, 502), 'bottom_left': (318, 503), 'bottom_right': (319, 503), 'top_left': (318, 502)}",2061742.00451,2275080.25809,490.10074
320,503,48.2919692993,7.30380153656,259,2,[  0 128   0],48.396048545837402,7.4467977285385132,"{'top_right': (320, 502), 'bottom_left': (319, 503), 'bottom_right': (320, 503), 'top_left': (319, 502)}",2061485.15357,2297243.90782,491.410248652
321,503,48.4912414551,7.2896323204,260,2,[  0 128   0],48.595478057861328,7.433342456817627,"{'top_right': (321, 502), 'bottom_left': (320, 503), 'bottom_right': (321, 503), 'top_left': (320, 502)}",2061228.32312,2319435.85784,492.709107264
293,504,43.0201416016,7.89974069595,261,1,[  0   0 139],43.119466781616211,8.0264614820480347,"{'top_right': (293, 503), 'bottom_left': (292, 504), 'bottom_right': (293, 504), 'top_left': (292, 503)}",2089796.1237,1709478.31123,455.892950696
294,504,43.2121734619,7.89007091522,262,1,[  0   0 139],43.311657905578613,8.0173532962799072,"{'top_right': (294, 503), 'bottom_left': (293, 504), 'bottom_right': (294, 504), 'top_left': (293, 503)}",2089569.37434,1730857.176,457.224823707
295,504,43.4044837952,7.88031196594,263,1,[  0   0 139],43.504125595092773,8.0081608295440674,"{'top_right': (295, 503), 'bottom_left': (294, 504), 'bottom_right': (295, 504), 'top_left': (294, 503)}",2089342.60574,1752267.6816,458.550738746
296,504,43.5970687866,7.8704624176,264,1,[  0   0 139],43.696869850158691,7.998882532119751,"{'top_right': (296, 503), 'bottom_left': (295, 504), 'bottom_right': (296, 504), 'top_left': (295, 503)}",2089115.79184,1773709.77338,459.876259597
297,504,43.789932251,7.86052036285,265,1,[  0   0 139],43.889891624450684,7.9895174503326416,"{'top_right': (297, 503), 'bottom_left': (296, 504), 'bottom_right': (297, 504), 'top_left': (296, 503)}",2088888.9591,1795183.50099,461.203715613
298,504,43.9830703735,7.8504858017,266,1,[  0   0 139],44.083188056945801,7.9800645112991333,"{'top_right': (298, 503), 'bottom_left': (297, 504), 'bottom_right': (298, 504), 'top_left': (297, 503)}",2088662.11572,1816688.48976,462.525088042
299,504,44.1764831543,7.84035634995,267,2,[  0 128   0],44.276761054992676,7.9705221652984619,"{'top_right': (299, 503), 'bottom_left': (298, 504), 'bottom_right': (299, 504), 'top_left': (298, 503)}",2088435.24664,1838224.89545,463.852900482
300,504,44.370174408,7.83013105392,268,2,[  0 128   0],44.470608711242676,7.9608893394470215,"{'top_right': (300, 503), 'bottom_left': (299, 504), 'bottom_right': (300, 504), 'top_left': (299, 503)}",2088208.36643,1859792.44832,465.177009973
301,504,44.5641365051,7.81980848312,269,2,[  0 128   0],44.664731025695801,7.9511646032333374,"{'top_right': (301, 503), 'bottom_left': (300, 504), 'bottom_right': (301, 504), 'top_left': (300, 503)}",2087981.46836,1881391.09081,466.500676058
302,504,44.7583770752,7.80938720703,270,2,[  0 128   0],44.859127998352051,7.9413466453552246,"{'top_right': (302, 503), 'bottom_left': (301, 504), 'bottom_right': (302, 504), 'top_left': (301, 503)}",2087754.55727,1903020.76459,467.825861403
303,504,44.9528884888,7.79886627197,271,2,[  0 128   0],45.053796768188477,7.9314342737197876,"{'top_right': (303, 503), 'bottom_left': (302, 504), 'bottom_right': (303, 504), 'top_left': (302, 503)}",2087527.64129,1924681.0925,469.143480404
304,504,45.1476707458,7.7882437706,272,2,[  0 128   0],45.248739242553711,7.9214260578155518,"{'top_right': (304, 503), 'bottom_left': (303, 504), 'bottom_right': (304, 504), 'top_left': (303, 503)}",2087300.72527,1946372.2274,470.466585635
305,504,45.3427276611,7.77751779556,273,2,[  0 128   0],45.443953514099121,7.9113204479217529,"{'top_right': (305, 503), 'bottom_left': (304, 504), 'bottom_right': (305, 504), 'top_left': (304, 503)}",2087073.79612,1968093.89778,471.788043791
306,504,45.5380554199,7.76668787003,274,2,[  0 128   0],45.639438629150391,7.9011162519454956,"{'top_right': (306, 503), 'bottom_left': (305, 504), 'bottom_right': (306, 504), 'top_left': (305, 503)}",2086846.87354,1989845.93689,473.105302447
307,504,45.7336540222,7.7557516098,275,2,[  0 128   0],45.835195541381836,7.8908118009567261,"{'top_right': (307, 503), 'bottom_left': (306, 504), 'bottom_right': (307, 504), 'top_left': (306, 503)}",2086619.9478,2011628.39044,474.425539561
308,504,45.929523468,7.74470758438,276,2,[  0 128   0],46.031223297119141,7.8804057836532593,"{'top_right': (308, 503), 'bottom_left': (307, 504), 'bottom_right': (308, 504), 'top_left': (307, 503)}",2086393.03374,2033441.09082,475.745166732
309,504,46.1256637573,7.73355484009,277,2,[  0 128   0],46.227521896362305,7.8698966503143311,"{'top_right': (309, 503), 'bottom_left': (308, 504), 'bottom_right': (309, 504), 'top_left': (308, 503)}",2086166.13281,2055283.97641,477.064035713
310,504,46.3220748901,7.72229099274,278,2,[  0 128   0],46.424088478088379,7.8592828512191772,"{'top_right': (310, 503), 'bottom_left': (309, 504), 'bottom_right': (310, 504), 'top_left': (309, 503)}",2085939.24029,2077156.66697,478.37745334
311,504,46.5187492371,7.71091508865,279,2,[  0 128   0],46.620922088623047,7.8485629558563232,"{'top_right': (311, 503), 'bottom_left': (310, 504), 'bottom_right': (311, 504), 'top_left': (310, 503)}",2085712.36851,2099058.99353,479.689068977
312,504,46.7156944275,7.69942474365,280,2,[  0 128   0],46.818024635314941,7.8377349376678467,"{'top_right': (312, 503), 'bottom_left': (311, 504), 'bottom_right': (312, 504), 'top_left': (311, 503)}",2085485.49545,2120991.10583,481.004662237
313,504,46.9129066467,7.68781852722,281,2,[  0 128   0],47.01539421081543,7.8267974853515625,"{'top_right': (313, 503), 'bottom_left': (312, 504), 'bottom_right': (313, 504), 'top_left': (312, 503)}",2085258.64479,2142952.72755,482.31693977
314,504,47.1103858948,7.67609453201,282,2,[  0 128   0],47.213031768798828,7.815748929977417,"{'top_right': (314, 503), 'bottom_left': (313, 504), 'bottom_right': (314, 504), 'top_left': (313, 503)}",2085031.8241,2164943.90059,483.631796812
315,504,47.3081359863,7.66425132751,283,2,[  0 128   0],47.410935401916504,7.8045874834060669,"{'top_right': (315, 503), 'bottom_left': (314, 504), 'bottom_right': (315, 504), 'top_left': (314, 503)}",2084805.02582,2186964.34853,484.940006264
316,504,47.5061454773,7.65228700638,284,2,[  0 128   0],47.609102249145508,7.7933114767074585,"{'top_right': (316, 503), 'bottom_left': (315, 504), 'bottom_right': (316, 504), 'top_left': (315, 503)}",2084578.25097,2209013.68816,486.24276577
317,504,47.7044181824,7.64019918442,285,2,[  0 128   0],47.807535171508789,7.781919002532959,"{'top_right': (317, 503), 'bottom_left': (316, 504), 'bottom_right': (317, 504), 'top_left': (316, 503)}",2084351.50331,2231092.17226,487.555094705
318,504,47.902961731,7.62798643112,286,2,[  0 128   0],48.006231307983398,7.7704083919525146,"{'top_right': (318, 503), 'bottom_left': (317, 504), 'bottom_right': (318, 504), 'top_left': (317, 503)}",2084124.78932,2253199.41653,488.858147857
319,504,48.1017608643,7.61564683914,287,2,[  0 128   0],48.20518970489502,7.7587779760360718,"{'top_right': (319, 503), 'bottom_left': (318, 504), 'bottom_right': (319, 504), 'top_left': (318, 503)}",2083898.12409,2275335.24818,490.15910702
320,504,48.3008270264,7.60317850113,288,2,[  0 128   0],48.404413223266602,7.7470253705978394,"{'top_right': (320, 503), 'bottom_left': (319, 504), 'bottom_right': (320, 504), 'top_left': (319, 503)}",2083671.48494,2297499.91927,491.468363953
293,505,43.0267410278,8.16224861145,289,1,[  0   0 139],43.125643730163574,8.2896115779876709,"{'top_right': (293, 504), 'bottom_left': (292, 505), 'bottom_right': (293, 505), 'top_left': (292, 504)}",2111167.55238,1709678.4168,455.938907188
294,505,43.2188110352,8.15378570557,290,1,[  0   0 139],43.317872047424316,8.2817163467407227,"{'top_right': (294, 504), 'bottom_left': (293, 505), 'bottom_right': (294, 505), 'top_left': (293, 504)}",2110971.04897,1731058.10053,457.271387406
295,505,43.4111633301,8.14524459839,291,1,[  0   0 139],43.510377883911133,8.2737479209899902,"{'top_right': (295, 504), 'bottom_left': (294, 505), 'bottom_right': (295, 505), 'top_left': (294, 504)}",2110774.52104,1752469.49699,458.59656784
296,505,43.6037864685,8.13662433624,292,1,[  0   0 139],43.703160285949707,8.2657051086425781,"{'top_right': (296, 504), 'bottom_left': (295, 505), 'bottom_right': (296, 505), 'top_left': (295, 504)}",2110577.95604,1773912.44461,459.921385052
297,505,43.7966918945,8.12792301178,293,1,[  0   0 139],43.896220207214355,8.2575869560241699,"{'top_right': (297, 504), 'bottom_left': (296, 505), 'bottom_right': (297, 505), 'top_left': (296, 504)}",2110381.36677,1795386.99286,461.249195273
298,505,43.9898719788,8.119140625,294,1,[  0   0 139],44.089555740356445,8.2493927478790283,"{'top_right': (298, 504), 'bottom_left': (297, 505), 'bottom_right': (298, 505), 'top_left': (297, 504)}",2110184.77985,1816892.87227,462.572072325
299,505,44.1833267212,8.11027526855,295,1,[  0   0 139],44.283168792724609,8.2411210536956787,"{'top_right': (299, 504), 'bottom_left': (298, 505), 'bottom_right': (299, 505), 'top_left': (298, 504)}",2109988.17527,1838430.2381,463.900437144
300,505,44.3770599365,8.10132598877,296,2,[  0 128   0],44.477056503295898,8.2327709197998047,"{'top_right': (300, 504), 'bottom_left': (299, 505), 'bottom_right': (300, 505), 'top_left': (299, 504)}",2109791.56153,1859998.71419,465.223848957
301,505,44.5710639954,8.09229183197,297,2,[  0 128   0],44.671217918395996,8.2243411540985107,"{'top_right': (301, 504), 'bottom_left': (300, 505), 'bottom_right': (301, 505), 'top_left': (300, 504)}",2109594.93429,1881598.13626,466.546799899
302,505,44.7653465271,8.08317089081,298,2,[  0 128   0],44.865653991699219,8.2158303260803223,"{'top_right': (302, 504), 'bottom_left': (301, 505), 'bottom_right': (302, 505), 'top_left': (301, 504)}",2109398.27686,1903228.55196,467.871356614
303,505,44.9598999023,8.07396221161,299,2,[  0 128   0],45.06036376953125,8.207237720489502,"{'top_right': (303, 504), 'bottom_left': (302, 505), 'bottom_right': (303, 505), 'top_left': (302, 504)}",2109201.6262,1924889.79514,469.191856465
304,505,45.1547279358,8.0646648407,300,2,[  0 128   0],45.255348205566406,8.1985621452331543,"{'top_right': (304, 504), 'bottom_left': (303, 505), 'bottom_right': (304, 505), 'top_left': (303, 504)}",2109004.98796,1946581.91194,470.516660896
305,505,45.3498306274,8.0552778244,301,2,[  0 128   0],45.450603485107422,8.1898019313812256,"{'top_right': (305, 504), 'bottom_left': (304, 505), 'bottom_right': (305, 505), 'top_left': (304, 504)}",2108808.3206,1968304.41873,471.835090854
306,505,45.5452003479,8.0457983017,302,2,[  0 128   0],45.646129608154297,8.1809561252593994,"{'top_right': (306, 504), 'bottom_left': (305, 505), 'bottom_right': (306, 505), 'top_left': (305, 504)}",2108611.64993,1990057.25415,473.15257867
307,505,45.7408447266,8.03622722626,303,2,[  0 128   0],45.84192943572998,8.1720235347747803,"{'top_right': (307, 504), 'bottom_left': (306, 505), 'bottom_right': (307, 505), 'top_left': (306, 504)}",2108414.99223,2011840.6748,474.475276185
308,505,45.9367599487,8.02656078339,304,2,[  0 128   0],46.038000106811523,8.1630029678344727,"{'top_right': (308, 504), 'bottom_left': (307, 505), 'bottom_right': (308, 505), 'top_left': (307, 504)}",2108218.35121,2033654.30058,475.794089071
309,505,46.1329460144,8.01679992676,305,2,[  0 128   0],46.234340667724609,8.153892993927002,"{'top_right': (309, 504), 'bottom_left': (308, 505), 'bottom_right': (309, 505), 'top_left': (308, 504)}",2108021.71894,2055497.96336,477.112209781
310,505,46.3294029236,8.00694084167,306,2,[  0 128   0],46.430951118469238,8.1446921825408936,"{'top_right': (310, 504), 'bottom_left': (309, 505), 'bottom_right': (310, 505), 'top_left': (309, 504)}",2107825.09205,2077371.60045,478.427232478
311,505,46.5261268616,7.99698448181,307,2,[  0 128   0],46.627828598022461,8.1353992223739624,"{'top_right': (311, 504), 'bottom_left': (310, 505), 'bottom_right': (311, 505), 'top_left': (310, 504)}",2107628.47104,2099274.83038,479.737852905
312,505,46.7231178284,7.98692750931,308,2,[  0 128   0],46.82497501373291,8.1260125637054443,"{'top_right': (312, 504), 'bottom_left': (311, 505), 'bottom_right': (312, 505), 'top_left': (311, 504)}",2107431.85273,2121207.80166,481.053409867
313,505,46.9203796387,7.97676897049,309,2,[  0 128   0],47.022390365600586,8.1165312528610229,"{'top_right': (313, 504), 'bottom_left': (312, 505), 'bottom_right': (313, 505), 'top_left': (312, 504)}",2107235.27657,2143170.44914,482.367284861
314,505,47.1179046631,7.96650791168,310,2,[  0 128   0],47.220072746276855,8.106953501701355,"{'top_right': (314, 504), 'bottom_left': (313, 505), 'bottom_right': (314, 505), 'top_left': (313, 504)}",2107038.71566,2165162.49658,483.680433434
315,505,47.315700531,7.9561419487,311,2,[  0 128   0],47.418021202087402,8.0972776412963867,"{'top_right': (315, 504), 'bottom_left': (314, 505), 'bottom_right': (315, 505), 'top_left': (314, 504)}",2106842.15713,2187183.77305,484.990038934
316,505,47.513759613,7.94566965103,312,2,[  0 128   0],47.61623477935791,8.0875025987625122,"{'top_right': (316, 504), 'bottom_left': (315, 505), 'bottom_right': (316, 505), 'top_left': (315, 504)}",2106645.63533,2209234.10597,486.295220754
317,505,47.7120857239,7.935090065,313,2,[  0 128   0],47.814713478088379,8.0776264667510986,"{'top_right': (317, 504), 'bottom_left': (316, 505), 'bottom_right': (317, 505), 'top_left': (316, 504)}",2106449.12671,2231313.42976,487.604217428
318,505,47.9106750488,7.92440032959,314,2,[  0 128   0],48.013456344604492,8.0676476955413818,"{'top_right': (318, 504), 'bottom_left': (317, 505), 'bottom_right': (318, 505), 'top_left': (317, 504)}",2106252.63461,2253421.57165,488.908457883
319,505,48.1095275879,7.91359996796,315,2,[  0 128   0],48.212462425231934,8.0575650930404663,"{'top_right': (319, 504), 'bottom_left': (318, 505), 'bottom_right': (319, 505), 'top_left': (318, 504)}",2106056.19125,2275558.35766,490.210416168
320,505,48.3086433411,7.90268659592,316,2,[  0 128   0],48.411733627319336,8.0473767518997192,"{'top_right': (320, 504), 'bottom_left': (319, 505), 'bottom_right': (320, 505), 'top_left': (319, 504)}",2105859.7861,2297723.93258,491.518642377
293,506,43.032459259,8.42483329773,317,1,[  0   0 139],43.130938529968262,8.5528337955474854,"{'top_right': (293, 505), 'bottom_left': (292, 506), 'bottom_right': (293, 506), 'top_left': (292, 505)}",2132540.56349,1709849.91937,455.977983596
294,506,43.2245635986,8.4175786972,318,1,[  0   0 139],43.323198318481445,8.5461523532867432,"{'top_right': (294, 505), 'bottom_left': (293, 506), 'bottom_right': (294, 506), 'top_left': (293, 505)}",2132374.2964,1731230.25886,457.309619463
295,506,43.4169502258,8.4102563858,319,1,[  0   0 139],43.515737533569336,8.5394089221954346,"{'top_right': (295, 505), 'bottom_left': (294, 506), 'bottom_right': (295, 506), 'top_left': (294, 505)}",2132208.00919,1752642.49367,458.637449264
296,506,43.6096115112,8.40286636353,320,1,[  0   0 139],43.708553314208984,8.5326027870178223,"{'top_right': (296, 505), 'bottom_left': (295, 506), 'bottom_right': (296, 506), 'top_left': (295, 505)}",2132041.71121,1774086.24927,459.961796168
297,506,43.8025512695,8.39540672302,321,1,[  0   0 139],43.901645660400391,8.5257327556610107,"{'top_right': (297, 505), 'bottom_left': (296, 506), 'bottom_right': (297, 506), 'top_left': (296, 505)}",2131875.38032,1795561.46931,461.288152773
298,506,43.995765686,8.38787746429,322,1,[  0   0 139],44.095014572143555,8.5187983512878418,"{'top_right': (298, 505), 'bottom_left': (297, 506), 'bottom_right': (298, 506), 'top_left': (297, 505)}",2131709.05323,1817068.09588,462.612808607
299,506,44.1892585754,8.38027763367,323,1,[  0   0 139],44.288661003112793,8.5117983818054199,"{'top_right': (299, 505), 'bottom_left': (298, 506), 'bottom_right': (299, 506), 'top_left': (298, 505)}",2131542.71261,1838606.17758,463.941626004
300,506,44.3830299377,8.37260532379,324,2,[  0 128   0],44.482583045959473,8.5047318935394287,"{'top_right': (300, 505), 'bottom_left': (299, 506), 'bottom_right': (300, 506), 'top_left': (299, 505)}",2131376.35598,1860175.44409,465.265349831
301,506,44.5770721436,8.36486053467,325,2,[  0 128   0],44.676779747009277,8.4975981712341309,"{'top_right': (301, 505), 'bottom_left': (300, 506), 'bottom_right': (301, 506), 'top_left': (300, 505)}",2131210.00303,1881775.73021,466.587524154
302,506,44.7713890076,8.35704135895,326,2,[  0 128   0],44.871250152587891,8.4903957843780518,"{'top_right': (302, 505), 'bottom_left': (301, 506), 'bottom_right': (302, 506), 'top_left': (301, 505)}",2131043.61829,1903406.87126,467.910475452
303,506,44.9659805298,8.34914684296,327,2,[  0 128   0],45.065994262695312,8.4831242561340332,"{'top_right': (303, 505), 'bottom_left': (302, 506), 'bottom_right': (303, 506), 'top_left': (302, 505)}",2130877.24513,1925068.80663,469.232855119
304,506,45.1608467102,8.34117698669,328,2,[  0 128   0],45.261013031005859,8.4757823944091797,"{'top_right': (304, 505), 'bottom_left': (303, 506), 'bottom_right': (304, 506), 'top_left': (303, 505)}",2130710.87395,1946761.58229,470.558032716
305,506,45.3559875488,8.33312892914,329,2,[  0 128   0],45.456303596496582,8.4683690071105957,"{'top_right': (305, 505), 'bottom_left': (304, 506), 'bottom_right': (305, 506), 'top_left': (304, 505)}",2130544.48891,1968484.81953,471.875774012
