timestamp,perc coverage,coverage (km+AF4-2)
2005+AC0-06+AC0-16,0.0966535911,779193.873133
2005+AC0-06+AC0-17,0.0966535911,779193.873133
2005+AC0-06+AC0-18,0.0963854793,777032.431722
2005+AC0-06+AC0-19,0.0963854793,777032.431722
2005+AC0-06+AC0-20,0.0963854793,777032.431722
2005+AC0-06+AC0-21,0.0963854793,777032.431722
2005+AC0-06+AC0-22,0.0804905375,648891.913239
2005+AC0-06+AC0-23,0.0804905375,648891.913239
2005+AC0-06+AC0-24,0.0804905375,648891.913239
2005+AC0-06+AC0-25,0.0719024791,579657.419061
2005+AC0-06+AC0-26,0.0701826372,565792.541099
2005+AC0-06+AC0-27,0.0697894378,562622.679201
2005+AC0-06+AC0-28,0.0655959152,528815.687861
2005+AC0-06+AC0-29,0.0655959152,528815.687861
2005+AC0-06+AC0-30,0.0655959152,528815.687861
2005+AC0-07+AC0-01,0.0655959152,528815.687861
2005+AC0-07+AC0-02,0.0655959152,528815.687861
2005+AC0-07+AC0-03,0.0655959152,528815.687861
2005+AC0-07+AC0-05,0.059316329,478191.442425
2005+AC0-07+AC0-06,0.0581583859,468856.433051
2005+AC0-07+AC0-07,0.0532832515,429554.480754
2005+AC0-07+AC0-08,0.0532832515,429554.480754
2005+AC0-07+AC0-09,0.0519648044,418925.533492
2005+AC0-07+AC0-10,0.0519648044,418925.533492
2005+AC0-07+AC0-11,0.0519648044,418925.533492
2005+AC0-07+AC0-12,0.0513172442,413705.086471
2005+AC0-07+AC0-13,0.0502138235,404809.621749
2005+AC0-07+AC0-14,0.0502138235,404809.621749
2005+AC0-07+AC0-15,0.0502138235,404809.621749
2005+AC0-07+AC0-16,0.0502138235,404809.621749
2005+AC0-07+AC0-17,0.0498988352,402270.274619
2005+AC0-07+AC0-18,0.0498988352,402270.274619
2005+AC0-07+AC0-19,0.0498988352,402270.274619
2005+AC0-07+AC0-20,0.0365046505,294290.151973
2005+AC0-07+AC0-21,0.0365046505,294290.151973
2005+AC0-07+AC0-22,0.0365046505,294290.151973
2005+AC0-07+AC0-23,0.0365046505,294290.151973
2005+AC0-07+AC0-24,0.036336539,292934.884929
2005+AC0-07+AC0-25,0.0350022173,282177.961281
2005+AC0-07+AC0-26,0.0350022173,282177.961281
2005+AC0-07+AC0-27,0.0350022173,282177.961281
2005+AC0-07+AC0-28,0.0319527019,257593.632054
2005+AC0-07+AC0-29,0.0319527019,257593.632054
2005+AC0-07+AC0-30,0.0319527019,257593.632054
2005+AC0-07+AC0-31,0.0302376478,243767.351715
2005+AC0-08+AC0-01,0.0302376478,243767.351715
2005+AC0-08+AC0-02,0.0300961427,242626.577325
2005+AC0-08+AC0-03,0.0300961427,242626.577325
2005+AC0-08+AC0-04,0.0300961427,242626.577325
2005+AC0-08+AC0-05,0.0300961427,242626.577325
2005+AC0-08+AC0-06,0.0300961427,242626.577325
2005+AC0-08+AC0-07,0.0300961427,242626.577325
2005+AC0-08+AC0-08,0.0300961427,242626.577325
2005+AC0-08+AC0-09,0.0300961427,242626.577325
2005+AC0-08+AC0-10,0.0300961427,242626.577325
2005+AC0-08+AC0-11,0.0300961427,242626.577325
2005+AC0-08+AC0-12,0.0300961427,242626.577325
2005+AC0-08+AC0-13,0.0258723834,208575.826477
2005+AC0-08+AC0-14,0.0258723834,208575.826477
2005+AC0-08+AC0-15,0.0211972774,170886.446346
2005+AC0-08+AC0-16,0.0209252489,168693.429532
2005+AC0-08+AC0-17,0.0209252489,168693.429532
2005+AC0-08+AC0-18,0.0209252489,168693.429532
2005+AC0-08+AC0-19,0.0209252489,168693.429532
2005+AC0-08+AC0-20,0.0209252489,168693.429532
2005+AC0-08+AC0-21,0.0209252489,168693.429532
2005+AC0-08+AC0-22,0.0209252489,168693.429532
2005+AC0-08+AC0-23,0.0209252489,168693.429532
2005+AC0-08+AC0-24,0.0209252489,168693.429532
2005+AC0-08+AC0-25,0.0209252489,168693.429532
2005+AC0-08+AC0-26,0.0209252489,168693.429532
2005+AC0-08+AC0-27,0.0209252489,168693.429532
2005+AC0-08+AC0-28,0.0209252489,168693.429532
2005+AC0-08+AC0-29,0.0209252489,168693.429532
2005+AC0-08+AC0-30,0.0269758356,217471.545215
2005+AC0-08+AC0-31,0.0282254488,227545.572979
2005+AC0-09+AC0-01,0.0282254488,227545.572979
2005+AC0-09+AC0-02,0.0282254488,227545.572979
2005+AC0-09+AC0-03,0.028101941,226549.888032
2005+AC0-09+AC0-04,0.028101941,226549.888032
2005+AC0-09+AC0-05,0.028101941,226549.888032
2005+AC0-09+AC0-06,0.028101941,226549.888032
2005+AC0-09+AC0-07,0.0285700872,230323.950487
2005+AC0-09+AC0-08,0.0285700872,230323.950487
2005+AC0-09+AC0-09,0.0285700872,230323.950487
2005+AC0-09+AC0-10,0.0285700872,230323.950487
2005+AC0-09+AC0-11,0.0285700872,230323.950487
2005+AC0-09+AC0-12,0.0285700872,230323.950487
2005+AC0-09+AC0-13,0.0296740085,239223.451029
2005+AC0-09+AC0-14,0.0255161717,205704.148104
2005+AC0-09+AC0-15,0.0255161717,205704.148104
2005+AC0-09+AC0-16,0.0255161717,205704.148104
2005+AC0-09+AC0-17,0.0255161717,205704.148104
2005+AC0-09+AC0-18,0.0255161717,205704.148104
2005+AC0-09+AC0-19,0.0402682731,324631.410946
2005+AC0-09+AC0-20,0.0466726082,376261.346898
2005+AC0-09+AC0-21,0.0466726082,376261.346898
2005+AC0-09+AC0-22,0.0466726082,376261.346898
2005+AC0-09+AC0-23,0.0466726082,376261.346898
2005+AC0-09+AC0-24,0.0466726082,376261.346898
2005+AC0-09+AC0-25,0.0466726082,376261.346898
2005+AC0-09+AC0-26,0.0375242028,302509.49387
2005+AC0-09+AC0-27,0.0375242028,302509.49387
2005+AC0-09+AC0-28,0.0375242028,302509.49387
2005+AC0-09+AC0-29,0.0375242028,302509.49387
2005+AC0-09+AC0-30,0.0375242028,302509.49387
2005+AC0-10+AC0-01,0.03483449,280825.790818
2005+AC0-10+AC0-02,0.0355646115,286711.823706
2005+AC0-10+AC0-03,0.0355646115,286711.823706
2005+AC0-10+AC0-04,0.0355646115,286711.823706
2005+AC0-10+AC0-05,0.0355646115,286711.823706
2005+AC0-10+AC0-06,0.0355646115,286711.823706
2005+AC0-10+AC0-07,0.0355646115,286711.823706
2005+AC0-10+AC0-08,0.0360541563,290658.395695
2005+AC0-10+AC0-09,0.0372190218,300049.210732
2005+AC0-10+AC0-10,0.0547644138,441495.191777
2005+AC0-10+AC0-12,0.0682655491,550337.519714
2005+AC0-10+AC0-13,0.0801967447,646523.438981
2005+AC0-10+AC0-14,0.0780710416,629386.62302
2005+AC0-10+AC0-15,0.0780710416,629386.62302
2005+AC0-10+AC0-16,0.0780710416,629386.62302
2005+AC0-10+AC0-17,0.0814559583,656674.86254
2005+AC0-10+AC0-18,0.0828015328,667522.503156
2005+AC0-10+AC0-19,0.0817264699,658855.65036
2005+AC0-10+AC0-20,0.0843876134,680309.035659
2005+AC0-10+AC0-21,0.1245113698,1003775.39437
2005+AC0-10+AC0-22,0.1245113698,1003775.39437
2005+AC0-10+AC0-23,0.1245113698,1003775.39437
2005+AC0-10+AC0-24,0.1482558901,1195196.99066
2005+AC0-10+AC0-25,0.1482558901,1195196.99066
2005+AC0-10+AC0-26,0.1482558901,1195196.99066
2005+AC0-10+AC0-27,0.1482558901,1195196.99066
2005+AC0-10+AC0-28,0.1352845369,1090625.61547
2005+AC0-10+AC0-29,0.1352845369,1090625.61547
2005+AC0-10+AC0-30,0.1352845369,1090625.61547
2005+AC0-10+AC0-31,0.1367584194,1102507.63901
2005+AC0-11+AC0-01,0.1367584194,1102507.63901
2005+AC0-11+AC0-02,0.1367584194,1102507.63901
2005+AC0-11+AC0-03,0.1419258446,1144165.95718
2005+AC0-11+AC0-04,0.1431727073,1154217.81085
2005+AC0-11+AC0-05,0.1431727073,1154217.81085
2005+AC0-11+AC0-06,0.141294397,1139075.40504
2005+AC0-11+AC0-07,0.1406369873,1133775.55432
2005+AC0-11+AC0-08,0.1485013956,1197176.18699
2005+AC0-11+AC0-09,0.1406369873,1133775.55432
2005+AC0-11+AC0-10,0.1406369873,1133775.55432
2005+AC0-11+AC0-11,0.1406369873,1133775.55432
2005+AC0-11+AC0-12,0.1346194542,1085263.90758
2005+AC0-11+AC0-13,0.1406369873,1133775.55432
2005+AC0-11+AC0-14,0.1233418724,994347.237405
2005+AC0-11+AC0-15,0.1305131846,1052160.3246
2005+AC0-11+AC0-16,0.1305131846,1052160.3246
2005+AC0-11+AC0-17,0.1305131846,1052160.3246
2005+AC0-11+AC0-18,0.1547646005,1247668.37066
2005+AC0-11+AC0-19,0.1724079654,1389904.18092
2005+AC0-11+AC0-20,0.1657856071,1336516.60361
2005+AC0-11+AC0-21,0.165709602,1335903.87224
2005+AC0-11+AC0-22,0.1726192383,1391607.40263
2005+AC0-11+AC0-23,0.1659174114,1337579.17269
2005+AC0-11+AC0-24,0.1659157608,1337565.8662
2005+AC0-11+AC0-25,0.1653275642,1332823.99195
2005+AC0-11+AC0-26,0.1620619103,1306497.2147
2005+AC0-11+AC0-27,0.1567420265,1263609.81882
2005+AC0-11+AC0-28,0.1568198391,1264237.12154
2005+AC0-11+AC0-29,0.1568198391,1264237.12154
2005+AC0-11+AC0-30,0.1580051181,1273792.50538
2005+AC0-12+AC0-01,0.1664348187,1341750.36391
2005+AC0-12+AC0-02,0.1661235815,1339241.25758
2005+AC0-12+AC0-03,0.2267844771,1828272.21485
2005+AC0-12+AC0-04,0.1996011689,1609128.08453
2005+AC0-12+AC0-05,0.2046706109,1649996.48964
2005+AC0-12+AC0-06,0.1489271678,1200608.64183
2005+AC0-12+AC0-07,0.1650613858,1330678.13686
2005+AC0-12+AC0-08,0.1799017511,1450316.95854
2005+AC0-12+AC0-09,0.186038896,1499792.8823
2005+AC0-12+AC0-10,0.2040889466,1645307.27732
2005+AC0-12+AC0-11,0.2021487235,1629665.74775
2005+AC0-12+AC0-12,0.2124050455,1712349.31102
2005+AC0-12+AC0-13,0.2119386843,1708589.63853
2005+AC0-12+AC0-14,0.1940157686,1564100.169
2005+AC0-12+AC0-15,0.1940971834,1564756.51255
2005+AC0-12+AC0-16,0.1936019759,1560764.28936
2005+AC0-12+AC0-17,0.1936019759,1560764.28936
2005+AC0-12+AC0-18,0.1934859643,1559829.03736
2005+AC0-12+AC0-19,0.1928956436,1555070.03841
2005+AC0-12+AC0-20,0.1763770173,1421901.55272
2005+AC0-12+AC0-21,0.1765548062,1423334.83625
2005+AC0-12+AC0-22,0.1793965716,1446244.34371
2005+AC0-12+AC0-23,0.1835534762,1479756.13173
2005+AC0-12+AC0-24,0.183590097,1480051.35771
2005+AC0-12+AC0-25,0.2029771939,1636344.64198
2005+AC0-12+AC0-26,0.1870653467,1508067.83668
2005+AC0-12+AC0-27,0.1795971857,1447861.63778
2005+AC0-12+AC0-28,0.1796769913,1448505.00812
2005+AC0-12+AC0-29,0.1818546039,1466060.30393
2005+AC0-12+AC0-30,0.2448980187,1974298.45625
2005+AC0-12+AC0-31,0.2448980187,1974298.45625
2006+AC0-01+AC0-01,0.2457665059,1981299.95447
2006+AC0-01+AC0-02,0.2457665059,1981299.95447
2006+AC0-01+AC0-03,0.2784733951,2244973.63056
2006+AC0-01+AC0-04,0.288131722,2322836.32583
2006+AC0-01+AC0-05,0.3628893669,2925511.2836
2006+AC0-01+AC0-06,0.3597226272,2899981.92515
2006+AC0-01+AC0-07,0.35044264,2825169.29681
2006+AC0-01+AC0-08,0.3391597123,2734209.52946
2006+AC0-01+AC0-09,0.3427798978,2763394.44005
2006+AC0-01+AC0-10,0.3136700689,2528719.24515
2006+AC0-01+AC0-11,0.3318381671,2675185.30607
2006+AC0-01+AC0-12,0.3318381671,2675185.30607
2006+AC0-01+AC0-13,0.3320764495,2677106.27153
2006+AC0-01+AC0-14,0.3285521745,2648694.56484
2006+AC0-01+AC0-15,0.3298854382,2659442.95891
2006+AC0-01+AC0-16,0.3325441062,2680876.38706
2006+AC0-01+AC0-17,0.3333711977,2687544.16458
2006+AC0-01+AC0-18,0.3342888175,2694941.75548
2006+AC0-01+AC0-19,0.3637027625,2932068.64848
2006+AC0-01+AC0-20,0.4092906249,3299585.08145
2006+AC0-01+AC0-21,0.4076587552,3286429.41021
2006+AC0-01+AC0-22,0.4076587552,3286429.41021
2006+AC0-01+AC0-23,0.3946550891,3181597.53739
2006+AC0-01+AC0-24,0.3959429709,3191980.07611
2006+AC0-01+AC0-25,0.3960202689,3192603.23095
2006+AC0-01+AC0-26,0.3909800864,3151970.70667
2006+AC0-01+AC0-27,0.3694682239,2978548.1649
2006+AC0-01+AC0-28,0.3504492229,2825222.36624
2006+AC0-01+AC0-29,0.3494398854,2817085.37325
2006+AC0-01+AC0-30,0.3494226759,2816946.63534
2006+AC0-01+AC0-31,0.3486303972,2810559.50864
2006+AC0-02+AC0-01,0.3456808164,2786780.82366
2006+AC0-02+AC0-02,0.3330666888,2685089.29999
2006+AC0-02+AC0-03,0.3252953361,2622438.85607
2006+AC0-02+AC0-04,0.3167460726,2553517.11497
2006+AC0-02+AC0-05,0.3423657461,2760055.66582
2006+AC0-02+AC0-06,0.3169424761,2555100.46507
2006+AC0-02+AC0-07,0.2993148286,2412991.36395
2006+AC0-02+AC0-08,0.2385619734,1923219.05391
2006+AC0-02+AC0-09,0.2469697519,1991000.18309
2006+AC0-02+AC0-10,0.2436060543,1963883.00584
2006+AC0-02+AC0-11,0.2424013509,1954171.02785
2006+AC0-02+AC0-12,0.2279318967,1837522.38656
2006+AC0-02+AC0-13,0.2196485327,1770744.25295
2006+AC0-02+AC0-14,0.2160262163,1741542.16394
2006+AC0-02+AC0-15,0.2248017881,1812288.33792
2006+AC0-02+AC0-16,0.2934011607,2365317.04799
2006+AC0-02+AC0-17,0.2934011607,2365317.04799
2006+AC0-02+AC0-18,0.2943209805,2372732.3754
2006+AC0-02+AC0-19,0.2804955626,2261275.77187
2006+AC0-02+AC0-20,0.2689568719,2168254.11599
2006+AC0-02+AC0-21,0.2515681914,2028071.49931
2006+AC0-02+AC0-22,0.2483314516,2001977.82022
2006+AC0-02+AC0-23,0.2007833854,1618658.77885
2006+AC0-02+AC0-24,0.1866236611,1504507.09267
2006+AC0-02+AC0-25,0.1914058127,1543059.44401
2006+AC0-02+AC0-26,0.1906909135,1537296.12958
2006+AC0-02+AC0-27,0.1936979384,1561537.91222
2006+AC0-02+AC0-28,0.194156863,1565237.63234
2006+AC0-03+AC0-01,0.1874790946,1511403.35516
2006+AC0-03+AC0-02,0.1864613773,1503198.80681
2006+AC0-03+AC0-03,0.1757887362,1417158.99739
2006+AC0-03+AC0-04,0.1750381897,1411108.30393
2006+AC0-03+AC0-05,0.168712452,1360111.99852
2006+AC0-03+AC0-06,0.168712452,1360111.99852
2006+AC0-03+AC0-07,0.168712452,1360111.99852
2006+AC0-03+AC0-08,0.168712452,1360111.99852
2006+AC0-03+AC0-09,0.1615137818,1302078.35827
2006+AC0-03+AC0-10,0.1615137818,1302078.35827
2006+AC0-03+AC0-11,0.169020696,1362596.97435
2006+AC0-03+AC0-12,0.2325056531,1874394.71502
2006+AC0-03+AC0-13,0.2594416521,2091545.10917
2006+AC0-03+AC0-14,0.2304462418,1857792.32509
2006+AC0-03+AC0-15,0.2304462418,1857792.32509
2006+AC0-03+AC0-16,0.2078273671,1675445.36447
2006+AC0-03+AC0-17,0.1909048997,1539021.225
2006+AC0-03+AC0-18,0.189928583,1531150.43659
2006+AC0-03+AC0-19,0.189928583,1531150.43659
2006+AC0-03+AC0-20,0.165075565,1330792.44545
2006+AC0-03+AC0-21,0.1651070519,1331046.28383
2006+AC0-03+AC0-22,0.1702011246,1372113.25475
2006+AC0-03+AC0-23,0.1631644086,1315385.24403
2006+AC0-03+AC0-24,0.1578093248,1272214.07495
2006+AC0-03+AC0-25,0.1570022102,1265707.34633
2006+AC0-03+AC0-26,0.1479263986,1192540.72357
2006+AC0-03+AC0-27,0.1474032216,1188323.01905
2006+AC0-03+AC0-28,0.1442531543,1162928.06857
2006+AC0-03+AC0-29,0.1444017157,1164125.72843
2006+AC0-03+AC0-30,0.1454657272,1172703.48785
2006+AC0-03+AC0-31,0.1454657272,1172703.48785
2006+AC0-04+AC0-01,0.1445754468,1165526.29911
2006+AC0-04+AC0-02,0.1444638007,1164626.24054
2006+AC0-04+AC0-03,0.1429059091,1152066.95933
2006+AC0-04+AC0-04,0.1502085589,1210938.85376
2006+AC0-04+AC0-05,0.1539287046,1240929.6144
2006+AC0-04+AC0-06,0.1579816886,1273603.62339
2006+AC0-04+AC0-07,0.1530346583,1233722.06609
2006+AC0-04+AC0-08,0.1530346583,1233722.06609
2006+AC0-04+AC0-09,0.148321789,1195728.24897
2006+AC0-04+AC0-10,0.148321789,1195728.24897
2006+AC0-04+AC0-11,0.1488597667,1200065.27253
2006+AC0-04+AC0-12,0.1483092159,1195626.88817
2006+AC0-04+AC0-13,0.1483092159,1195626.88817
2006+AC0-04+AC0-14,0.1505728464,1213875.63658
2006+AC0-04+AC0-15,0.1392769896,1122811.63848
2006+AC0-04+AC0-16,0.1331542435,1073451.79397
2006+AC0-04+AC0-17,0.1323222181,1066744.2409
2006+AC0-04+AC0-18,0.1210079111,975531.502014
2006+AC0-04+AC0-19,0.1203109865,969913.094068
2006+AC0-04+AC0-20,0.1203109865,969913.094068
2006+AC0-04+AC0-21,0.147248212,1187073.37501
2006+AC0-04+AC0-22,0.1527412755,1231356.89703
2006+AC0-04+AC0-23,0.1534902679,1237395.06191
2006+AC0-04+AC0-24,0.1534902679,1237395.06191
2006+AC0-04+AC0-25,0.1535136634,1237583.67
2006+AC0-04+AC0-26,0.1535136634,1237583.67
2006+AC0-04+AC0-27,0.1485765047,1197781.69489
2006+AC0-04+AC0-28,0.1485765047,1197781.69489
2006+AC0-04+AC0-29,0.1403916571,1131797.7721
2006+AC0-04+AC0-30,0.1189573676,959000.60184
2006+AC0-05+AC0-01,0.1189573676,959000.60184
2006+AC0-05+AC0-02,0.1189573676,959000.60184
2006+AC0-05+AC0-03,0.1184027591,954529.505106
2006+AC0-05+AC0-04,0.133769352,1078410.62373
2006+AC0-05+AC0-05,0.1317972192,1062511.84819
2006+AC0-05+AC0-06,0.1290627217,1040467.10421
2006+AC0-05+AC0-07,0.1290627217,1040467.10421
2006+AC0-05+AC0-08,0.1203435295,970175.446519
2006+AC0-05+AC0-09,0.1203435295,970175.446519
2006+AC0-05+AC0-10,0.1060607596,855031.80069
2006+AC0-05+AC0-11,0.0989323488,797564.572554
2006+AC0-05+AC0-12,0.0954963687,769864.673935
2006+AC0-05+AC0-13,0.0954963687,769864.673935
2006+AC0-05+AC0-14,0.1237185946,997384.264614
2006+AC0-05+AC0-15,0.1237185946,997384.264614
2006+AC0-05+AC0-16,0.1104040083,890045.841864
2006+AC0-05+AC0-17,0.1104040083,890045.841864
2006+AC0-05+AC0-18,0.0857829097,691557.51891
2006+AC0-05+AC0-19,0.0834133522,672454.817532
2006+AC0-05+AC0-20,0.082752612,667128.117406
2006+AC0-05+AC0-21,0.0990148321,798229.529438
2006+AC0-05+AC0-22,0.091659953,738936.577694
2006+AC0-05+AC0-23,0.091659953,738936.577694
2006+AC0-05+AC0-24,0.0882780032,711672.256358
2006+AC0-05+AC0-25,0.0844926076,681155.468697
2006+AC0-05+AC0-26,0.0831513495,670342.626033
2006+AC0-05+AC0-27,0.0817397989,658963.104661
2006+AC0-05+AC0-28,0.0799253957,644335.900253
2006+AC0-05+AC0-29,0.0799253957,644335.900253
2006+AC0-05+AC0-30,0.0790284536,637105.006869
2006+AC0-05+AC0-31,0.0789205959,636235.489216
2006+AC0-06+AC0-01,0.0789205959,636235.489216
2006+AC0-06+AC0-02,0.0789205959,636235.489216
2006+AC0-06+AC0-03,0.0789205959,636235.489216
2006+AC0-06+AC0-04,0.0789205959,636235.489216
2006+AC0-06+AC0-05,0.0788766594,635881.285297
2006+AC0-06+AC0-06,0.0766773157,618150.799721
2006+AC0-06+AC0-07,0.0767035625,618362.393909
2006+AC0-06+AC0-08,0.0767035625,618362.393909
2006+AC0-06+AC0-09,0.0755209183,608828.251468
2006+AC0-06+AC0-10,0.0755209183,608828.251468
2006+AC0-06+AC0-11,0.0755209183,608828.251468
2006+AC0-06+AC0-12,0.0755209183,608828.251468
2006+AC0-06+AC0-13,0.07480132,603027.053788
2006+AC0-06+AC0-14,0.07480132,603027.053788
2006+AC0-06+AC0-15,0.07480132,603027.053788
2006+AC0-06+AC0-16,0.0724840544,584345.914989
2006+AC0-06+AC0-17,0.0686697678,553596.216336
2006+AC0-06+AC0-18,0.0686697678,553596.216336
2006+AC0-06+AC0-19,0.0686697678,553596.216336
2006+AC0-06+AC0-20,0.0825355964,665378.599008
2006+AC0-06+AC0-21,0.0817406834,658970.235602
2006+AC0-06+AC0-22,0.0805020866,648985.018911
2006+AC0-06+AC0-23,0.0805020866,648985.018911
2006+AC0-06+AC0-24,0.0739417178,596097.184361
2006+AC0-06+AC0-25,0.0739417178,596097.184361
2006+AC0-06+AC0-26,0.0742021144,598196.427948
2006+AC0-06+AC0-27,0.0742021144,598196.427948
2006+AC0-06+AC0-28,0.0742021144,598196.427948
2006+AC0-06+AC0-29,0.0742021144,598196.427948
2006+AC0-06+AC0-30,0.0742021144,598196.427948
2006+AC0-07+AC0-01,0.0711467994,573565.343925
2006+AC0-07+AC0-02,0.0681884772,549716.187979
2006+AC0-07+AC0-03,0.0681884772,549716.187979
2006+AC0-07+AC0-08,0.0532037414,428913.492245
2006+AC0-07+AC0-09,0.0532037414,428913.492245
2006+AC0-07+AC0-10,0.0376014777,303132.46248
2006+AC0-07+AC0-11,0.0375870085,303015.815351
2006+AC0-07+AC0-12,0.0375870085,303015.815351
2006+AC0-07+AC0-13,0.0375870085,303015.815351
2006+AC0-07+AC0-14,0.0375870085,303015.815351
2006+AC0-07+AC0-15,0.0375870085,303015.815351
2006+AC0-07+AC0-16,0.0375870085,303015.815351
2006+AC0-07+AC0-17,0.0375870085,303015.815351
2006+AC0-07+AC0-18,0.02870466,231408.837703
2006+AC0-07+AC0-19,0.0281855318,227223.773785
2006+AC0-07+AC0-20,0.0281855318,227223.773785
2006+AC0-07+AC0-21,0.0202041495,162880.130505
2006+AC0-07+AC0-22,0.0200143258,161349.825382
2006+AC0-07+AC0-23,0.0200143258,161349.825382
2006+AC0-07+AC0-24,0.0193071119,155648.467238
2006+AC0-07+AC0-25,0.0193071119,155648.467238
2006+AC0-07+AC0-26,0.0189531593,152795.001638
2006+AC0-07+AC0-27,0.0189531593,152795.001638
2006+AC0-07+AC0-28,0.0177964736,143470.128932
2006+AC0-07+AC0-29,0.0177964736,143470.128932
2006+AC0-07+AC0-30,0.0175235944,141270.254108
2006+AC0-07+AC0-31,0.0175235944,141270.254108
2006+AC0-08+AC0-01,0.0175871406,141782.545391
2006+AC0-08+AC0-02,0.0175871406,141782.545391
2006+AC0-08+AC0-03,0.0175871406,141782.545391
2006+AC0-08+AC0-04,0.0175871406,141782.545391
2006+AC0-08+AC0-05,0.01752673,141295.532587
2006+AC0-08+AC0-06,0.01752673,141295.532587
2006+AC0-08+AC0-07,0.01752673,141295.532587
2006+AC0-08+AC0-08,0.01752673,141295.532587
2006+AC0-08+AC0-09,0.01752673,141295.532587
2006+AC0-08+AC0-10,0.01752673,141295.532587
2006+AC0-08+AC0-11,0.017512035,141177.065786
2006+AC0-08+AC0-12,0.0161534202,130224.298262
2006+AC0-08+AC0-13,0.016028517,129217.363906
2006+AC0-08+AC0-14,0.0156967602,126542.834505
2006+AC0-08+AC0-15,0.0156799384,126407.221823
2006+AC0-08+AC0-16,0.0154920146,124892.233341
2006+AC0-08+AC0-17,0.0154920146,124892.233341
2006+AC0-08+AC0-18,0.0154162358,124281.325921
2006+AC0-08+AC0-19,0.0154162358,124281.325921
2006+AC0-08+AC0-20,0.0071170586,57375.7104303
2006+AC0-08+AC0-21,0.0074149366,59777.1182386
2006+AC0-08+AC0-22,0.0074149366,59777.1182386
2006+AC0-08+AC0-23,0.0074149366,59777.1182386
2006+AC0-08+AC0-24,0.0074149366,59777.1182386
2006+AC0-08+AC0-25,0.0073590437,59326.5254459
2006+AC0-08+AC0-26,0.0073590437,59326.5254459
2006+AC0-08+AC0-27,0.0073590437,59326.5254459
2006+AC0-08+AC0-28,0.0076748101,61872.1453144
2006+AC0-08+AC0-29,0.0076748101,61872.1453144
2006+AC0-08+AC0-30,0.0076748101,61872.1453144
2006+AC0-08+AC0-31,0.0077412518,62407.7795788
2006+AC0-09+AC0-01,0.0086844656,70011.7018316
2006+AC0-09+AC0-02,0.0086254242,69535.7267104
2006+AC0-09+AC0-03,0.0143171553,115420.850163
2006+AC0-09+AC0-04,0.0154157515,124277.422293
2006+AC0-09+AC0-05,0.0154157515,124277.422293
2006+AC0-09+AC0-06,0.0154157515,124277.422293
2006+AC0-09+AC0-07,0.0152546146,122978.381978
2006+AC0-09+AC0-08,0.0170269315,137266.298816
2006+AC0-09+AC0-09,0.0101685575,81976.0303016
2006+AC0-09+AC0-10,0.0101924896,82168.9641045
2006+AC0-09+AC0-11,0.0108722085,87648.6649663
2006+AC0-09+AC0-12,0.0127043227,102418.651031
2006+AC0-09+AC0-13,0.0139910409,112791.808371
2006+AC0-09+AC0-14,0.0160927978,129735.57765
2006+AC0-09+AC0-15,0.0162652376,131125.738462
2006+AC0-09+AC0-16,0.0251766008,202966.624071
2006+AC0-09+AC0-17,0.0296120767,238724.174734
2006+AC0-09+AC0-18,0.0296120767,238724.174734
2006+AC0-09+AC0-19,0.026182472,211075.672461
2006+AC0-09+AC0-20,0.0247989399,199922.028539
2006+AC0-09+AC0-21,0.0247726591,199710.160789
2006+AC0-09+AC0-22,0.0247726591,199710.160789
2006+AC0-09+AC0-23,0.0234647823,189166.428292
2006+AC0-09+AC0-24,0.0241789958,194924.215238
2006+AC0-09+AC0-25,0.0232601252,187516.541058
2006+AC0-09+AC0-26,0.0251610849,202841.538959
2006+AC0-09+AC0-27,0.023480716,189294.881569
2006+AC0-09+AC0-28,0.023480716,189294.881569
2006+AC0-09+AC0-29,0.0255834676,206246.669205
2006+AC0-09+AC0-30,0.0255834676,206246.669205
2006+AC0-10+AC0-01,0.0255834676,206246.669205
2006+AC0-10+AC0-02,0.0261654676,210938.588347
2006+AC0-10+AC0-03,0.0261654676,210938.588347
2006+AC0-10+AC0-04,0.0265864427,214332.370382
2006+AC0-10+AC0-05,0.0265864427,214332.370382
2006+AC0-10+AC0-06,0.0266377813,214746.247518
2006+AC0-10+AC0-07,0.0297044877,239469.165943
2006+AC0-10+AC0-08,0.0298587233,240712.569028
2006+AC0-10+AC0-09,0.0298587233,240712.569028
2006+AC0-10+AC0-10,0.0298587233,240712.569028
2006+AC0-10+AC0-11,0.0349942788,282113.963407
2006+AC0-10+AC0-12,0.0349942788,282113.963407
2006+AC0-10+AC0-13,0.0349942788,282113.963407
2006+AC0-10+AC0-14,0.041846333,337353.282823
2006+AC0-10+AC0-15,0.0455924888,367553.730249
2006+AC0-10+AC0-16,0.0557672978,449580.158316
2006+AC0-10+AC0-17,0.0586628233,472923.064901
2006+AC0-10+AC0-18,0.0588242991,474224.836918
2006+AC0-10+AC0-19,0.0645466343,520356.681825
2006+AC0-10+AC0-20,0.0645466343,520356.681825
2006+AC0-10+AC0-21,0.0680928757,548945.475473
2006+AC0-10+AC0-22,0.0678949203,547349.615607
2006+AC0-10+AC0-23,0.0680296951,548436.131635
2006+AC0-10+AC0-24,0.0679696822,547952.325101
2006+AC0-10+AC0-25,0.1167611821,941295.575822
2006+AC0-10+AC0-26,0.1183237302,953892.396092
2006+AC0-10+AC0-27,0.1214995761,979495.16611
